order_id,customer_id,order_date,order_status,payment_method,subtotal,discount_amount,shipping_fee,tax_amount,total_order_value,delivery_city,delivery_state,coupon_code,is_failed_order,is_returned,revenue_leakage_flag,refund_amount,revenue_loss_amount,net_revenue
7125,8873,2026-03-26,Delivered,Net Banking,3634.8,66.23,0.0,642.34,4210.91,Indore,Madhya Pradesh,WELCOME100,No,No,No,176,0.0,4034.91
7126,8873,2026-04-28,Cancelled,Debit Card,6762.4,0.0,0.0,1217.23,7979.63,Indore,Madhya Pradesh,No Coupon,No,No,No,358,0.0,7621.63
7127,8873,2026-06-04,Returned,UPI,8291.06,0.0,0.0,1492.39,9783.45,Indore,Madhya Pradesh,No Coupon,No,Yes,Yes,455,455.0,9328.45
7128,8873,2026-06-22,Returned,UPI,1137.46,152.04,0.0,177.38,1162.8,Indore,Madhya Pradesh,WELCOME100,No,Yes,Yes,204,204.0,958.8
7129,9041,2025-06-08,Delivered,UPI,2038.97,0.0,0.0,367.01,2405.98,Delhi,Delhi,No Coupon,No,No,No,178,0.0,2227.98
7130,6581,2025-06-25,Returned,UPI,348.87,0.0,50.0,62.8,461.67,Patna,Bihar,No Coupon,No,Yes,Yes,240,240.0,221.67
7131,6581,2025-07-30,Delivered,Debit Card,766.31,0.0,50.0,137.94,954.25,Patna,Bihar,No Coupon,No,No,No,357,0.0,597.25
7132,1309,2025-10-03,Delivered,Net Banking,31377.17,0.0,0.0,5647.89,37025.06,Pune,Maharashtra,No Coupon,No,No,No,186,0.0,36839.06
7133,1309,2025-10-22,Delivered,Wallet,123445.29,12414.44,0.0,19985.55,131016.4,Pune,Maharashtra,PAYTM50,No,No,No,362,0.0,130654.4
7134,1309,2025-11-30,Delivered,UPI,3510.03,300.26,0.0,577.76,3787.53,Pune,Maharashtra,FESTIVE20,No,No,No,208,0.0,3579.53
7135,1309,2025-12-23,Delivered,Debit Card,167109.45,0.0,0.0,30079.7,197189.15,Pune,Maharashtra,No Coupon,No,No,No,241,0.0,196948.15
7136,1309,2026-01-22,Delivered,Debit Card,62115.24,0.0,0.0,11180.74,73295.98,Pune,Maharashtra,No Coupon,No,No,No,148,0.0,73147.98
7137,1309,2026-03-06,Delivered,Wallet,2452.28,296.83,0.0,387.98,2543.43,Pune,Maharashtra,BIGBASH,No,No,No,348,0.0,2195.43
7138,1309,2026-04-19,Returned,UPI,1318.24,0.0,0.0,237.28,1555.52,Pune,Maharashtra,No Coupon,No,Yes,Yes,192,192.0,1363.52
7139,4226,2025-02-09,Delivered,UPI,2562.42,49.89,0.0,452.26,2964.79,Bengaluru,Karnataka,WELCOME100,No,No,No,195,0.0,2769.79
7140,4226,2025-03-10,Delivered,UPI,37866.91,0.0,0.0,6816.04,44682.95,Bengaluru,Karnataka,No Coupon,No,No,No,330,0.0,44352.95
7141,4226,2025-03-27,Delivered,Credit Card,1400.66,0.0,0.0,252.12,1652.78,Bengaluru,Karnataka,No Coupon,No,No,No,325,0.0,1327.78
7142,4226,2025-04-29,Delivered,UPI,133326.95,3789.98,0.0,23316.65,152853.62,Bengaluru,Karnataka,WELCOME100,No,No,No,317,0.0,152536.62
7143,5373,2026-07-03,Failed,UPI,29011.05,1588.23,0.0,4936.11,32358.93,Pune,Maharashtra,PAYTM50,Yes,No,Yes,184,32358.93,32174.93
7144,5373,2026-08-14,Returned,Credit Card,39923.68,1670.61,0.0,6885.55,45138.62,Pune,Maharashtra,SAVE10,No,Yes,Yes,70,70.0,45068.62
7145,4951,2026-07-22,Delivered,UPI,2317.83,85.04,0.0,401.9,2634.69,Lucknow,Uttar Pradesh,FESTIVE20,No,No,No,189,0.0,2445.69
7146,2486,2025-10-14,Returned,Debit Card,74631.14,6955.47,0.0,12181.62,79857.29,Patna,Bihar,FESTIVE20,No,Yes,Yes,376,376.0,79481.29
7147,2486,2025-11-08,Delivered,Debit Card,399779.33,18776.39,0.0,68580.53,449583.47,Patna,Bihar,FESTIVE20,No,No,No,462,0.0,449121.47
7148,2486,2025-12-02,Delivered,Net Banking,3257.89,239.53,0.0,543.3,3561.66,Patna,Bihar,BIGBASH,No,No,No,207,0.0,3354.66
7149,2486,2025-12-17,Returned,Debit Card,9328.58,560.87,0.0,1578.19,10345.9,Patna,Bihar,BIGBASH,No,Yes,Yes,8,8.0,10337.9
7150,2486,2026-01-22,Returned,Debit Card,3090.49,0.0,0.0,556.29,3646.78,Patna,Bihar,No Coupon,No,Yes,Yes,52,52.0,3594.78
7151,2486,2026-03-02,Delivered,UPI,1806.34,0.0,0.0,325.14,2131.48,Patna,Bihar,No Coupon,No,No,No,283,0.0,1848.48
7152,2486,2026-03-18,Cancelled,Credit Card,12394.02,1165.28,0.0,2021.17,13249.91,Patna,Bihar,FESTIVE20,No,No,No,231,0.0,13018.91
7153,7432,2025-10-16,Delivered,UPI,5413.98,160.2,0.0,945.68,6199.46,Jaipur,Rajasthan,PAYTM50,No,No,No,451,0.0,5748.46
7154,7432,2025-11-29,Failed,UPI,29822.69,772.64,0.0,5229.01,34279.06,Jaipur,Rajasthan,WELCOME100,Yes,No,Yes,463,34279.06,33816.06
7155,7432,2025-12-16,Returned,COD,7234.97,0.0,0.0,1302.29,8537.26,Jaipur,Rajasthan,No Coupon,No,Yes,Yes,52,52.0,8485.26
7156,7432,2026-01-15,Delivered,COD,36518.21,3513.19,0.0,5940.9,38945.92,Jaipur,Rajasthan,WELCOME100,No,No,No,355,0.0,38590.92
7157,5769,2025-08-08,Cancelled,COD,5305.51,0.0,0.0,954.99,6260.5,Patna,Bihar,No Coupon,No,No,No,422,0.0,5838.5
7158,5769,2025-09-16,Cancelled,UPI,29841.27,4133.34,0.0,4627.43,30335.36,Patna,Bihar,PAYTM50,No,No,No,499,0.0,29836.36
7159,8506,2024-08-08,Delivered,UPI,197537.78,16793.18,0.0,32534.03,213278.63,Kochi,Kerala,FESTIVE20,No,No,No,382,0.0,212896.63
7160,8506,2024-09-13,Cancelled,Credit Card,28596.87,2451.79,0.0,4706.11,30851.19,Kochi,Kerala,PAYTM50,No,No,No,385,0.0,30466.19
7161,8506,2024-09-28,Failed,Net Banking,92165.84,0.0,0.0,16589.85,108755.69,Kochi,Kerala,No Coupon,Yes,No,Yes,75,108755.69,108680.69
7162,8506,2024-10-25,Delivered,COD,109573.83,9635.69,0.0,17988.87,117927.01,Kochi,Kerala,SAVE10,No,No,No,203,0.0,117724.01
7163,8506,2024-11-22,Delivered,UPI,129245.7,11772.62,0.0,21145.15,138618.23,Kochi,Kerala,PAYTM50,No,No,No,128,0.0,138490.23
7164,8506,2024-12-21,Returned,Credit Card,2928.08,0.0,0.0,527.05,3455.13,Kochi,Kerala,No Coupon,No,Yes,Yes,333,333.0,3122.13
7165,8506,2025-01-23,Delivered,UPI,2008.67,238.08,0.0,318.71,2089.3,Kochi,Kerala,PAYTM50,No,No,No,126,0.0,1963.3
7166,7416,2024-11-26,Delivered,COD,4267.33,301.53,0.0,713.84,4679.64,Bengaluru,Karnataka,PAYTM50,No,No,No,302,0.0,4377.64
7167,7416,2024-12-14,Delivered,Debit Card,165567.2,0.0,0.0,29802.1,195369.3,Bengaluru,Karnataka,No Coupon,No,No,No,27,0.0,195342.3
7168,7416,2024-12-31,Delivered,UPI,2219.6,167.37,0.0,369.4,2421.63,Bengaluru,Karnataka,FESTIVE20,No,No,No,134,0.0,2287.63
7169,7416,2025-01-19,Delivered,Debit Card,1936.13,0.0,0.0,348.5,2284.63,Bengaluru,Karnataka,No Coupon,No,No,No,243,0.0,2041.63
7170,7416,2025-02-21,Delivered,Debit Card,1817.59,250.51,0.0,282.07,1849.15,Bengaluru,Karnataka,SAVE10,No,No,No,138,0.0,1711.15
7171,7416,2025-03-21,Delivered,UPI,2566.35,90.86,0.0,445.59,2921.08,Bengaluru,Karnataka,PAYTM50,No,No,No,404,0.0,2517.08
7172,4482,2024-08-04,Returned,UPI,1912.99,0.0,0.0,344.34,2257.33,Chennai,Tamil Nadu,No Coupon,No,Yes,Yes,361,361.0,1896.33
7173,10097,2025-02-28,Returned,UPI,4703.53,223.94,0.0,806.33,5285.92,Ahmedabad,Gujarat,BIGBASH,No,Yes,Yes,406,406.0,4879.92
7174,10097,2025-03-28,Delivered,Wallet,24780.62,0.0,0.0,4460.51,29241.13,Ahmedabad,Gujarat,No Coupon,No,No,No,375,0.0,28866.13
7175,1176,2024-08-23,Delivered,Debit Card,9199.84,0.0,0.0,1655.97,10855.81,Chennai,Tamil Nadu,No Coupon,No,No,No,247,0.0,10608.81
7176,4051,2026-01-25,Delivered,Wallet,1619.93,26.54,0.0,286.81,1880.2,Patna,Bihar,BIGBASH,No,No,No,167,0.0,1713.2
7177,4051,2026-03-11,Cancelled,UPI,3203.45,140.63,0.0,551.31,3614.13,Patna,Bihar,SAVE10,No,No,No,23,0.0,3591.13
7178,4051,2026-03-26,Delivered,Credit Card,11655.87,0.0,0.0,2098.06,13753.93,Patna,Bihar,No Coupon,No,No,No,324,0.0,13429.93
7179,8025,2025-07-19,Delivered,Debit Card,63693.01,9225.57,0.0,9804.14,64271.58,Jaipur,Rajasthan,SAVE10,No,No,No,25,0.0,64246.58
7180,8025,2025-08-25,Delivered,Debit Card,5467.85,0.0,0.0,984.21,6452.06,Jaipur,Rajasthan,No Coupon,No,No,No,322,0.0,6130.06
7181,8025,2025-09-29,Delivered,Net Banking,9262.01,1011.7,0.0,1485.06,9735.37,Jaipur,Rajasthan,WELCOME100,No,No,No,133,0.0,9602.37
7182,8025,2025-11-06,Failed,Credit Card,5333.21,0.0,0.0,959.98,6293.19,Jaipur,Rajasthan,No Coupon,Yes,No,Yes,469,6293.19,5824.19
7183,8025,2025-11-22,Delivered,Wallet,7920.63,941.82,0.0,1256.19,8235.0,Jaipur,Rajasthan,SAVE10,No,No,No,149,0.0,8086.0
7184,8855,2026-02-16,Delivered,Net Banking,932.68,127.26,50.0,144.98,1000.4,Kolkata,West Bengal,SAVE10,No,No,No,481,0.0,519.4
7185,8855,2026-03-06,Delivered,Credit Card,9764.45,0.0,0.0,1757.6,11522.05,Kolkata,West Bengal,No Coupon,No,No,No,409,0.0,11113.05
7186,8855,2026-03-21,Delivered,COD,4152.23,128.72,0.0,724.23,4747.74,Kolkata,West Bengal,FESTIVE20,No,No,No,114,0.0,4633.74
7187,8169,2026-01-05,Delivered,Debit Card,237946.78,19803.38,0.0,39265.81,257409.21,Kochi,Kerala,BIGBASH,No,No,No,139,0.0,257270.21
7188,8169,2026-02-03,Failed,UPI,33643.05,0.0,0.0,6055.75,39698.8,Kochi,Kerala,No Coupon,Yes,No,Yes,53,39698.8,39645.8
7189,8169,2026-02-28,Delivered,UPI,93646.92,0.0,0.0,16856.45,110503.37,Kochi,Kerala,No Coupon,No,No,No,226,0.0,110277.37
7190,8169,2026-04-04,Delivered,UPI,2698.45,145.48,0.0,459.53,3012.5,Kochi,Kerala,WELCOME100,No,No,No,137,0.0,2875.5
7191,8169,2026-04-20,Delivered,Debit Card,43727.49,4607.47,0.0,7041.6,46161.62,Kochi,Kerala,FESTIVE20,No,No,No,309,0.0,45852.62
7192,8169,2026-05-15,Cancelled,UPI,3440.64,423.22,0.0,543.14,3560.56,Kochi,Kerala,BIGBASH,No,No,No,285,0.0,3275.56
7193,4117,2025-04-16,Delivered,UPI,2183.03,0.0,0.0,392.95,2575.98,Lucknow,Uttar Pradesh,No Coupon,No,No,No,472,0.0,2103.98
7194,4117,2025-05-29,Failed,UPI,2898.84,143.31,0.0,496.0,3251.53,Lucknow,Uttar Pradesh,WELCOME100,Yes,No,Yes,329,3251.53,2922.53
7195,4117,2025-06-16,Delivered,UPI,109660.79,4469.6,0.0,18934.41,124125.6,Lucknow,Uttar Pradesh,FESTIVE20,No,No,No,248,0.0,123877.6
7196,9494,2026-03-10,Delivered,Credit Card,6840.83,650.19,0.0,1114.32,7304.96,Kolkata,West Bengal,SAVE10,No,No,No,124,0.0,7180.96
7197,9494,2026-04-03,Delivered,Debit Card,38185.42,2577.41,0.0,6409.44,42017.45,Kolkata,West Bengal,SAVE10,No,No,No,149,0.0,41868.45
7198,9494,2026-05-15,Delivered,Debit Card,9507.02,0.0,0.0,1711.26,11218.28,Kolkata,West Bengal,No Coupon,No,No,No,168,0.0,11050.28
7199,9494,2026-06-20,Delivered,Debit Card,7242.16,0.0,0.0,1303.59,8545.75,Kolkata,West Bengal,No Coupon,No,No,No,427,0.0,8118.75
7200,9494,2026-07-27,Delivered,Credit Card,273316.98,3146.69,0.0,48630.65,318800.94,Kolkata,West Bengal,BIGBASH,No,No,No,166,0.0,318634.94
7201,6578,2025-07-03,Delivered,UPI,120628.05,7371.57,0.0,20386.17,133642.65,Patna,Bihar,FESTIVE20,No,No,No,219,0.0,133423.65
7202,6578,2025-07-27,Delivered,Credit Card,91152.48,9502.42,0.0,14697.01,96347.07,Patna,Bihar,FESTIVE20,No,No,No,140,0.0,96207.07
7203,7324,2024-11-21,Returned,Credit Card,88440.69,11537.2,0.0,13842.63,90746.12,Patna,Bihar,FESTIVE20,No,Yes,Yes,63,63.0,90683.12
7204,7324,2024-12-11,Delivered,Net Banking,36849.72,0.0,0.0,6632.95,43482.67,Patna,Bihar,No Coupon,No,No,No,52,0.0,43430.67
7205,8276,2026-01-25,Returned,Credit Card,7769.85,0.0,0.0,1398.57,9168.42,Lucknow,Uttar Pradesh,No Coupon,No,Yes,Yes,262,262.0,8906.42
7206,8276,2026-02-19,Failed,Credit Card,83804.39,0.0,0.0,15084.79,98889.18,Lucknow,Uttar Pradesh,No Coupon,Yes,No,Yes,147,98889.18,98742.18
7207,8276,2026-03-14,Delivered,UPI,239522.67,15497.75,0.0,40324.49,264349.41,Lucknow,Uttar Pradesh,SAVE10,No,No,No,87,0.0,264262.41
7208,8276,2026-04-27,Delivered,UPI,2677.84,229.66,0.0,440.67,2888.85,Lucknow,Uttar Pradesh,BIGBASH,No,No,No,140,0.0,2748.85
7209,5292,2024-11-09,Delivered,Credit Card,4173.6,616.15,0.0,640.34,4197.79,Indore,Madhya Pradesh,FESTIVE20,No,No,No,99,0.0,4098.79
7210,5292,2024-11-24,Delivered,UPI,216499.53,0.0,0.0,38969.92,255469.45,Indore,Madhya Pradesh,No Coupon,No,No,No,60,0.0,255409.45
7211,8314,2024-09-30,Returned,Net Banking,916.17,26.35,50.0,160.17,1099.99,Pune,Maharashtra,BIGBASH,No,Yes,Yes,182,182.0,917.99
7212,8314,2024-10-16,Cancelled,Credit Card,1149.43,137.16,0.0,182.21,1194.48,Pune,Maharashtra,WELCOME100,No,No,No,96,0.0,1098.48
7213,8314,2024-11-22,Delivered,COD,42255.27,0.0,0.0,7605.95,49861.22,Pune,Maharashtra,No Coupon,No,No,No,339,0.0,49522.22
7214,1479,2025-09-08,Delivered,UPI,62577.44,1609.99,0.0,10974.14,71941.59,Lucknow,Uttar Pradesh,SAVE10,No,No,No,141,0.0,71800.59
7215,1479,2025-10-09,Cancelled,UPI,2038.97,296.2,0.0,313.7,2056.47,Lucknow,Uttar Pradesh,FESTIVE20,No,No,No,208,0.0,1848.47
7216,1479,2025-11-23,Delivered,Debit Card,91105.66,0.0,0.0,16399.02,107504.68,Lucknow,Uttar Pradesh,No Coupon,No,No,No,170,0.0,107334.68
7217,1479,2026-01-03,Failed,UPI,2298.67,0.0,0.0,413.76,2712.43,Lucknow,Uttar Pradesh,No Coupon,Yes,No,Yes,142,2712.43,2570.43
7218,1479,2026-02-09,Delivered,Credit Card,625.05,0.0,50.0,112.51,787.56,Lucknow,Uttar Pradesh,No Coupon,No,No,No,74,0.0,713.56
7219,4242,2026-06-20,Delivered,COD,6839.28,1002.2,0.0,1050.67,6887.75,Lucknow,Uttar Pradesh,PAYTM50,No,No,No,43,0.0,6844.75
7220,4242,2026-07-25,Delivered,Credit Card,72034.74,0.0,0.0,12966.25,85000.99,Lucknow,Uttar Pradesh,No Coupon,No,No,No,457,0.0,84543.99
7221,4242,2026-08-12,Delivered,UPI,1565.23,100.58,0.0,263.64,1728.29,Lucknow,Uttar Pradesh,PAYTM50,No,No,No,277,0.0,1451.29
7222,2324,2025-08-30,Failed,Credit Card,98842.47,0.0,0.0,17791.64,116634.11,Hyderabad,Telangana,No Coupon,Yes,No,Yes,392,116634.11,116242.11
7223,2324,2025-09-19,Failed,Debit Card,2644.87,0.0,0.0,476.08,3120.95,Hyderabad,Telangana,No Coupon,Yes,No,Yes,141,3120.95,2979.95
7224,2324,2025-10-29,Delivered,UPI,175714.35,0.0,0.0,31628.58,207342.93,Hyderabad,Telangana,No Coupon,No,No,No,274,0.0,207068.93
7225,10186,2026-05-25,Cancelled,UPI,6493.5,0.0,0.0,1168.83,7662.33,Bengaluru,Karnataka,No Coupon,No,No,No,430,0.0,7232.33
7226,10186,2026-06-25,Delivered,UPI,3515.07,0.0,0.0,632.71,4147.78,Bengaluru,Karnataka,No Coupon,No,No,No,49,0.0,4098.78
7227,10186,2026-08-09,Delivered,Credit Card,26530.9,0.0,0.0,4775.56,31306.46,Bengaluru,Karnataka,No Coupon,No,No,No,228,0.0,31078.46
7228,4597,2024-10-24,Delivered,COD,2531.12,308.34,0.0,400.1,2622.88,Mumbai,Maharashtra,PAYTM50,No,No,No,346,0.0,2276.88
7229,4597,2024-12-05,Cancelled,Wallet,4193.4,0.0,0.0,754.81,4948.21,Mumbai,Maharashtra,No Coupon,No,No,No,124,0.0,4824.21
7230,4597,2024-12-31,Delivered,Credit Card,5071.94,0.0,0.0,912.95,5984.89,Mumbai,Maharashtra,No Coupon,No,No,No,33,0.0,5951.89
7231,282,2025-07-01,Returned,Credit Card,19908.38,1850.76,0.0,3250.37,21307.99,Mumbai,Maharashtra,SAVE10,No,Yes,Yes,243,243.0,21064.99
7232,282,2025-07-21,Failed,UPI,2624.86,376.64,0.0,404.68,2652.9,Mumbai,Maharashtra,WELCOME100,Yes,No,Yes,204,2652.9,2448.9
7233,282,2025-08-25,Returned,UPI,2314.39,339.09,0.0,355.55,2330.85,Mumbai,Maharashtra,FESTIVE20,No,Yes,Yes,224,224.0,2106.85
7234,282,2025-09-22,Returned,UPI,73770.8,5944.53,0.0,12208.73,80035.0,Mumbai,Maharashtra,BIGBASH,No,Yes,Yes,210,210.0,79825.0
7235,282,2025-11-05,Cancelled,COD,4726.92,162.35,0.0,821.62,5386.19,Mumbai,Maharashtra,BIGBASH,No,No,No,118,0.0,5268.19
7236,282,2025-12-14,Delivered,UPI,174162.54,0.0,0.0,31349.26,205511.8,Mumbai,Maharashtra,No Coupon,No,No,No,270,0.0,205241.8
7237,282,2026-01-28,Delivered,Credit Card,48652.71,4504.3,0.0,7946.71,52095.12,Mumbai,Maharashtra,BIGBASH,No,No,No,143,0.0,51952.12
7238,149,2025-01-08,Delivered,Credit Card,20411.4,1782.11,0.0,3353.27,21982.56,Patna,Bihar,PAYTM50,No,No,No,26,0.0,21956.56
7239,3464,2025-05-05,Delivered,COD,7666.56,274.17,0.0,1330.63,8723.02,Chennai,Tamil Nadu,PAYTM50,No,No,No,469,0.0,8254.02
7240,3464,2025-05-30,Delivered,Debit Card,3839.35,0.0,0.0,691.08,4530.43,Chennai,Tamil Nadu,No Coupon,No,No,No,440,0.0,4090.43
7241,3464,2025-07-06,Delivered,UPI,50481.83,2041.06,0.0,8719.34,57160.11,Chennai,Tamil Nadu,FESTIVE20,No,No,No,229,0.0,56931.11
7242,3464,2025-08-09,Delivered,UPI,120746.52,0.0,0.0,21734.37,142480.89,Chennai,Tamil Nadu,No Coupon,No,No,No,22,0.0,142458.89
7243,3464,2025-09-14,Delivered,COD,804.21,0.0,50.0,144.76,998.97,Chennai,Tamil Nadu,No Coupon,No,No,No,63,0.0,935.97
7244,3464,2025-10-08,Delivered,UPI,93094.08,3614.15,0.0,16106.39,105586.32,Chennai,Tamil Nadu,SAVE10,No,No,No,83,0.0,105503.32
7245,5600,2025-07-16,Returned,UPI,21975.24,0.0,0.0,3955.54,25930.78,Lucknow,Uttar Pradesh,No Coupon,No,Yes,Yes,413,413.0,25517.78
7246,6011,2025-05-15,Delivered,UPI,209880.14,0.0,0.0,37778.43,247658.57,Hyderabad,Telangana,No Coupon,No,No,No,478,0.0,247180.57
7247,6011,2025-06-14,Delivered,Wallet,14081.92,1125.65,0.0,2332.13,15288.4,Hyderabad,Telangana,FESTIVE20,No,No,No,297,0.0,14991.4
7248,6011,2025-07-20,Delivered,UPI,2640.21,187.74,0.0,441.44,2893.91,Hyderabad,Telangana,BIGBASH,No,No,No,290,0.0,2603.91
7249,3982,2026-01-28,Delivered,Credit Card,183493.43,15637.43,0.0,30214.08,198070.08,Lucknow,Uttar Pradesh,BIGBASH,No,No,No,256,0.0,197814.08
7250,3982,2026-02-13,Cancelled,UPI,47185.94,1974.68,0.0,8138.03,53349.29,Lucknow,Uttar Pradesh,PAYTM50,No,No,No,402,0.0,52947.29
7251,3982,2026-03-11,Cancelled,Net Banking,43654.41,5034.9,0.0,6951.51,45571.02,Lucknow,Uttar Pradesh,WELCOME100,No,No,No,98,0.0,45473.02
7252,3982,2026-04-03,Delivered,Net Banking,2631.03,228.79,0.0,432.4,2834.64,Lucknow,Uttar Pradesh,PAYTM50,No,No,No,254,0.0,2580.64
7253,3982,2026-05-09,Delivered,Credit Card,141834.1,0.0,0.0,25530.14,167364.24,Lucknow,Uttar Pradesh,No Coupon,No,No,No,216,0.0,167148.24
7254,3982,2026-06-18,Delivered,Debit Card,3198.99,67.07,0.0,563.75,3695.67,Lucknow,Uttar Pradesh,SAVE10,No,No,No,446,0.0,3249.67
7255,3982,2026-07-08,Cancelled,Debit Card,36343.46,0.0,0.0,6541.82,42885.28,Lucknow,Uttar Pradesh,No Coupon,No,No,No,89,0.0,42796.28
7256,2551,2025-09-06,Returned,UPI,2742.32,0.0,0.0,493.62,3235.94,Delhi,Delhi,No Coupon,No,Yes,Yes,379,379.0,2856.94
7257,2551,2025-10-08,Returned,Credit Card,159327.85,15623.2,0.0,25866.84,169571.49,Delhi,Delhi,PAYTM50,No,Yes,Yes,491,491.0,169080.49
7258,2551,2025-11-04,Failed,Net Banking,225899.15,5121.41,0.0,39739.99,260517.73,Delhi,Delhi,BIGBASH,Yes,No,Yes,207,260517.73,260310.73
7259,2551,2025-12-16,Returned,UPI,1501.47,39.4,0.0,263.17,1725.24,Delhi,Delhi,WELCOME100,No,Yes,Yes,327,327.0,1398.24
7260,2551,2026-01-16,Cancelled,UPI,3203.45,243.28,0.0,532.83,3493.0,Delhi,Delhi,WELCOME100,No,No,No,376,0.0,3117.0
7261,2551,2026-02-14,Delivered,UPI,4885.73,440.42,0.0,800.16,5245.47,Delhi,Delhi,PAYTM50,No,No,No,338,0.0,4907.47
7262,2791,2025-07-26,Failed,Credit Card,184331.68,17076.17,0.0,30105.99,197361.5,Kochi,Kerala,FESTIVE20,Yes,No,Yes,255,197361.5,197106.5
7263,2791,2025-08-19,Delivered,Net Banking,6877.81,101.8,0.0,1219.68,7995.69,Kochi,Kerala,SAVE10,No,No,No,147,0.0,7848.69
7264,2791,2025-09-09,Delivered,UPI,1818.34,0.0,0.0,327.3,2145.64,Kochi,Kerala,No Coupon,No,No,No,207,0.0,1938.64
7265,2791,2025-10-11,Delivered,UPI,5118.8,713.56,0.0,792.94,5198.18,Kochi,Kerala,FESTIVE20,No,No,No,459,0.0,4739.18
7266,2791,2025-11-04,Cancelled,UPI,4716.69,523.93,0.0,754.7,4947.46,Kochi,Kerala,WELCOME100,No,No,No,150,0.0,4797.46
7267,2791,2025-12-12,Delivered,Debit Card,23169.24,2401.73,0.0,3738.15,24505.66,Kochi,Kerala,FESTIVE20,No,No,No,39,0.0,24466.66
7268,8749,2024-09-09,Delivered,Debit Card,38655.66,422.9,0.0,6881.9,45114.66,Hyderabad,Telangana,PAYTM50,No,No,No,36,0.0,45078.66
7269,6203,2026-03-12,Delivered,UPI,3121.71,161.07,0.0,532.92,3493.56,Hyderabad,Telangana,PAYTM50,No,No,No,96,0.0,3397.56
7270,6203,2026-04-04,Delivered,Credit Card,36819.02,0.0,0.0,6627.42,43446.44,Hyderabad,Telangana,No Coupon,No,No,No,415,0.0,43031.44
7271,6203,2026-05-01,Delivered,UPI,6801.86,883.97,0.0,1065.22,6983.11,Hyderabad,Telangana,FESTIVE20,No,No,No,248,0.0,6735.11
7272,6203,2026-06-06,Delivered,Debit Card,1221.76,44.77,0.0,211.86,1388.85,Hyderabad,Telangana,WELCOME100,No,No,No,492,0.0,896.8499999999999
7273,6203,2026-06-29,Delivered,UPI,4138.39,0.0,0.0,744.91,4883.3,Hyderabad,Telangana,No Coupon,No,No,No,237,0.0,4646.3
7274,5895,2025-01-20,Failed,UPI,3048.78,366.51,0.0,482.81,3165.08,Patna,Bihar,BIGBASH,Yes,No,Yes,12,3165.08,3153.08
7275,5895,2025-02-06,Failed,Net Banking,24569.14,0.0,0.0,4422.45,28991.59,Patna,Bihar,No Coupon,Yes,No,Yes,488,28991.59,28503.59
7276,5895,2025-02-26,Delivered,UPI,29009.18,436.83,0.0,5143.02,33715.37,Patna,Bihar,SAVE10,No,No,No,302,0.0,33413.37
7277,5895,2025-03-19,Delivered,Credit Card,1072.4,0.0,0.0,193.03,1265.43,Patna,Bihar,No Coupon,No,No,No,490,0.0,775.4300000000001
7278,5895,2025-04-25,Delivered,Credit Card,959.6,138.34,50.0,147.83,1019.09,Patna,Bihar,BIGBASH,No,No,No,277,0.0,742.09
7279,5895,2025-05-29,Delivered,Debit Card,5360.14,282.63,0.0,913.95,5991.46,Patna,Bihar,PAYTM50,No,No,No,258,0.0,5733.46
7280,5895,2025-06-19,Delivered,Debit Card,22639.24,1770.36,0.0,3756.4,24625.28,Patna,Bihar,BIGBASH,No,No,No,294,0.0,24331.28
7281,865,2025-04-22,Delivered,UPI,42312.23,4475.43,0.0,6810.62,44647.42,Kolkata,West Bengal,WELCOME100,No,No,No,64,0.0,44583.42
7282,865,2025-05-09,Delivered,UPI,550.01,0.0,50.0,99.0,699.01,Kolkata,West Bengal,No Coupon,No,No,No,264,0.0,435.01
7283,865,2025-06-03,Failed,Debit Card,56745.96,4591.0,0.0,9387.89,61542.85,Kolkata,West Bengal,PAYTM50,Yes,No,Yes,287,61542.85,61255.85
7284,865,2025-07-07,Delivered,UPI,31147.51,1317.17,0.0,5369.46,35199.8,Kolkata,West Bengal,FESTIVE20,No,No,No,240,0.0,34959.8
7285,865,2025-07-22,Delivered,Debit Card,1968.64,12.74,0.0,352.06,2307.96,Kolkata,West Bengal,BIGBASH,No,No,No,413,0.0,1894.96
7286,865,2025-09-02,Delivered,Debit Card,180650.08,1314.89,0.0,32280.33,211615.52,Kolkata,West Bengal,BIGBASH,No,No,No,396,0.0,211219.52
7287,9906,2026-02-10,Delivered,COD,6722.99,0.0,0.0,1210.14,7933.13,Ahmedabad,Gujarat,No Coupon,No,No,No,470,0.0,7463.13
7288,9906,2026-03-16,Cancelled,UPI,146397.81,0.0,0.0,26351.61,172749.42,Ahmedabad,Gujarat,No Coupon,No,No,No,3,0.0,172746.42
7289,9906,2026-04-16,Cancelled,UPI,6261.78,0.0,0.0,1127.12,7388.9,Ahmedabad,Gujarat,No Coupon,No,No,No,156,0.0,7232.9
7290,9906,2026-05-04,Delivered,Credit Card,91664.52,0.0,0.0,16499.61,108164.13,Ahmedabad,Gujarat,No Coupon,No,No,No,129,0.0,108035.13
7291,2741,2025-03-04,Delivered,Net Banking,4935.26,345.1,0.0,826.23,5416.39,Chennai,Tamil Nadu,WELCOME100,No,No,No,483,0.0,4933.39
7292,8366,2025-05-15,Cancelled,Credit Card,3048.64,0.0,0.0,548.76,3597.4,Kochi,Kerala,No Coupon,No,No,No,196,0.0,3401.4
