return_refund_id,order_id,order_item_id,return_type,return_request_date,return_reason,returned_quantity,product_condition,refund_status,refund_request_date,refund_processed_date,refund_amount,reverse_logistics_cost,restocking_cost,refund_delay_days,is_full_refund
4687,6042,10314,Late Delivery,2024-08-18,Size/Fit Issue,1,Opened,Processed,2024-08-19,2024-08-20,1535.79,99.77,26.62,1,Yes
4688,6043,10319,Wrong Item,2024-09-19,Damaged Product,1,Defective,Processed,2024-09-19,2024-09-20,42383.72,160.98,40.46,3,Yes
4689,6043,10320,Quality Issue,2024-09-13,Not as Described,1,Opened,Processed,2024-09-13,2024-09-15,35164.95,152.87,22.07,2,Yes
4690,6044,10323,Quality Issue,2025-12-01,Changed Mind,1,Sellable,Processed,2025-12-01,2025-12-02,74263.81,168.61,41.28,3,Yes
4691,6044,10324,Wrong Item,2025-12-02,Size/Fit Issue,2,Opened,Pending,2025-12-02,,0.0,163.46,20.43,6,No
4692,6051,10337,Quality Issue,2025-10-17,Product Quality,1,Sellable,Processed,2025-10-17,2025-10-20,4741.32,173.06,27.51,2,Yes
4693,6053,10339,Wrong Item,2025-01-22,Size/Fit Issue,1,Damaged,Pending,2025-01-22,2025-01-23,1292.04,99.77,33.19,3,Yes
4694,6059,10349,Wrong Item,2025-04-14,Damaged Product,1,Sellable,Processed,2025-04-14,2025-04-18,2065.89,111.95,47.13,8,Yes
4695,6061,10352,Wrong Item,2024-10-17,Damaged Product,1,Sellable,Processed,2024-10-18,,0.0,169.85,18.93,2,No
4696,6065,10356,Wrong Item,2024-09-30,Changed Mind,1,Opened,Processed,2024-09-30,2024-10-04,53212.92,91.78,26.12,9,Yes
4697,6081,10378,Quality Issue,2025-01-21,Damaged Product,1,Sellable,Pending,2025-01-21,2025-01-24,7358.23,164.56,16.33,8,Yes
4698,6083,10380,Wrong Item,2025-03-21,Size/Fit Issue,1,Opened,Processed,2025-03-22,2025-03-25,887.94,78.05,18.8,4,Yes
4699,6084,10382,Wrong Item,2026-07-09,Late Delivery,1,Opened,Failed,2026-07-09,2026-07-13,35469.48,151.25,34.48,3,Yes
4700,6093,10397,Quality Issue,2025-06-08,Product Quality,1,Opened,Processed,2025-06-08,2025-06-12,1856.81,161.15,42.52,9,Yes
4701,6095,10401,Quality Issue,2026-08-08,Changed Mind,1,Damaged,Processed,2026-08-08,2026-08-09,3443.41,175.24,21.42,2,Yes
4702,6096,10402,Wrong Item,2025-01-10,Not as Described,1,Sellable,Processed,2025-01-11,2025-01-12,1135.96,76.46,28.76,2,Yes
4703,6101,10408,Quality Issue,2026-02-18,Product Quality,2,Defective,Processed,2026-02-18,2026-02-20,141630.53,107.57,16.68,2,Yes
4704,6107,10419,Wrong Item,2025-09-21,Product Quality,1,Damaged,Failed,2025-09-21,2025-09-25,3804.86,174.01,23.78,1,Yes
4705,6108,10421,Quality Issue,2025-10-31,Product Quality,1,Sellable,Processed,2025-10-31,2025-11-02,3083.27,139.5,20.17,3,Yes
4706,6110,10426,Wrong Item,2025-12-18,Product Quality,1,Opened,Processed,2025-12-19,2025-12-21,101051.34,114.78,31.67,7,Yes
4707,6119,10444,Wrong Item,2026-07-07,Changed Mind,1,Sellable,Processed,2026-07-08,2026-07-12,1308.14,75.82,18.34,7,Yes
4708,6121,10450,Wrong Item,2026-08-01,Not as Described,2,Sellable,Processed,2026-08-01,2026-08-04,7460.48,144.89,44.54,7,Yes
4709,6130,10467,Wrong Item,2025-01-15,Size/Fit Issue,2,Defective,Processed,2025-01-15,2025-01-19,2400.66,163.43,41.28,1,Yes
4710,6133,10474,Quality Issue,2025-04-23,Product Quality,1,Sellable,Processed,2025-04-23,2025-04-25,1939.47,105.81,40.33,7,Yes
4711,6138,10480,Late Delivery,2024-11-30,Product Quality,1,Damaged,Processed,2024-11-30,2024-12-04,1586.5,125.58,44.81,7,Yes
4712,6138,10483,Quality Issue,2024-11-30,Size/Fit Issue,1,Sellable,Processed,2024-11-30,,0.0,62.99,46.34,2,No
4713,6139,10484,Late Delivery,2024-12-26,Product Quality,1,Sellable,Processed,2024-12-27,2024-12-31,1117.84,111.74,21.38,6,Yes
4714,6140,10489,Quality Issue,2025-01-19,Size/Fit Issue,1,Opened,Processed,2025-01-19,2025-01-21,3079.06,157.08,24.16,7,Yes
4715,6151,10507,Quality Issue,2025-11-23,Size/Fit Issue,1,Opened,Processed,2025-11-23,2025-11-24,1110.38,153.71,30.14,3,Yes
4716,6153,10512,Wrong Item,2026-01-30,Not as Described,1,Sellable,Processed,2026-01-30,2026-02-02,2926.02,135.45,34.67,2,Yes
4717,6155,10515,Quality Issue,2026-01-31,Size/Fit Issue,1,Opened,Pending,2026-02-01,2026-02-03,2103.24,86.92,19.44,1,Yes
4718,6165,10529,Wrong Item,2025-08-22,Size/Fit Issue,1,Damaged,Pending,2025-08-22,2025-08-23,2256.61,104.48,28.96,4,Yes
4719,6176,10546,Quality Issue,2025-02-04,Product Quality,2,Defective,Processed,2025-02-04,2025-02-06,2266.55,78.23,38.37,5,Yes
4720,6176,10548,Late Delivery,2025-02-02,Not as Described,1,Damaged,Processed,2025-02-02,2025-02-06,1331.66,114.86,17.98,2,Yes
4721,6194,10584,Wrong Item,2025-05-03,Changed Mind,1,Opened,Failed,2025-05-03,2025-05-04,25188.11,92.28,38.88,4,Yes
4722,6194,10585,Wrong Item,2025-05-01,Damaged Product,1,Defective,Processed,2025-05-01,2025-05-03,21158.96,95.22,31.56,2,Yes
4723,6196,10590,Quality Issue,2025-07-01,Damaged Product,2,Sellable,Processed,2025-07-02,2025-07-06,1251.78,172.46,40.41,7,Yes
4724,6197,10591,Late Delivery,2025-12-28,Late Delivery,1,Opened,Pending,2025-12-29,2025-12-30,86132.66,109.37,18.94,2,Yes
4725,6199,10593,Wrong Item,2026-03-04,Damaged Product,1,Defective,Processed,2026-03-04,2026-03-06,112320.64,165.96,39.7,5,Yes
4726,6201,10595,Quality Issue,2025-02-27,Size/Fit Issue,1,Sellable,Pending,2025-02-27,2025-02-28,1971.53,171.41,38.08,1,Yes
4727,6203,10599,Quality Issue,2025-05-07,Product Quality,1,Defective,Processed,2025-05-07,2025-05-11,3771.5,148.79,44.72,8,Yes
4728,6203,10600,Wrong Item,2025-05-06,Size/Fit Issue,1,Sellable,Pending,2025-05-06,2025-05-07,1501.44,156.06,25.41,3,Yes
4729,6217,10620,Late Delivery,2026-05-31,Not as Described,1,Sellable,Processed,2026-05-31,2026-06-03,1239.06,89.23,36.03,3,Yes
4730,6219,10622,Late Delivery,2026-08-03,Size/Fit Issue,3,Sellable,Processed,2026-08-03,2026-08-07,14805.78,80.96,15.32,2,Yes
4731,6226,10632,Wrong Item,2024-09-21,Not as Described,1,Defective,Processed,2024-09-21,2024-09-23,23897.2,150.45,15.32,7,Yes
4732,6227,10636,Late Delivery,2024-10-30,Late Delivery,1,Opened,Pending,2024-10-30,2024-11-02,35366.0,68.02,26.24,9,Yes
4733,6236,10648,Late Delivery,2025-06-16,Not as Described,1,Defective,Processed,2025-06-16,2025-06-18,1375.6,118.11,25.94,8,Yes
4734,6237,10654,Wrong Item,2025-08-26,Late Delivery,1,Opened,Processed,2025-08-26,2025-08-28,82963.0,175.58,42.46,3,Yes
4735,6241,10660,Late Delivery,2025-12-07,Damaged Product,1,Sellable,Pending,2025-12-07,2025-12-11,720.99,173.36,17.84,8,Yes
4736,6242,10662,Wrong Item,2026-06-19,Changed Mind,1,Opened,Processed,2026-06-19,,55531.46,178.05,38.84,8,Yes
4737,6245,10668,Quality Issue,2026-08-15,Product Quality,1,Opened,Processed,2026-08-16,,84970.05,118.84,18.37,9,Yes
4738,6251,10679,Quality Issue,2026-04-04,Product Quality,1,Sellable,Pending,2026-04-05,2026-04-08,3189.27,68.09,48.8,1,Yes
4739,6252,10681,Late Delivery,2026-04-22,Damaged Product,1,Sellable,Pending,2026-04-23,2026-04-26,16712.5,99.24,46.7,7,Yes
4740,6254,10683,Late Delivery,2025-05-10,Product Quality,1,Defective,Processed,2025-05-10,2025-05-12,2898.84,137.31,26.76,7,Yes
4741,6256,10687,Wrong Item,2025-07-07,Not as Described,1,Defective,Processed,2025-07-07,,0.0,159.63,33.49,5,No
4742,6266,10702,Late Delivery,2026-03-09,Not as Described,1,Sellable,Processed,2026-03-09,2026-03-10,17350.56,119.95,40.98,8,Yes
4743,6268,10705,Late Delivery,2026-04-29,Product Quality,1,Sellable,Processed,2026-04-29,,0.0,65.74,31.3,4,No
4744,6270,10711,Late Delivery,2025-05-19,Not as Described,1,Sellable,Processed,2025-05-19,2025-05-23,969.35,155.01,19.81,6,Yes
4745,6273,10715,Late Delivery,2025-08-23,Product Quality,1,Opened,Processed,2025-08-23,2025-08-24,1456.73,88.38,16.57,4,Yes
4746,6274,10716,Quality Issue,2024-10-19,Not as Described,1,Opened,Processed,2024-10-20,2024-10-23,5190.56,94.0,32.84,1,Yes
4747,6276,10721,Late Delivery,2024-08-31,Late Delivery,1,Sellable,Processed,2024-08-31,2024-09-03,1367.68,137.2,25.15,2,Yes
4748,6279,10725,Late Delivery,2025-04-23,Product Quality,1,Sellable,Pending,2025-04-23,2025-04-25,1033.33,143.27,31.43,8,Yes
4749,6285,10734,Late Delivery,2025-05-05,Product Quality,3,Sellable,Pending,2025-05-05,2025-05-09,8874.0,74.42,47.99,4,Yes
4750,6289,10739,Wrong Item,2025-09-13,Damaged Product,1,Sellable,Pending,2025-09-13,2025-09-16,4337.02,110.03,19.64,9,Yes
4751,6309,10774,Quality Issue,2026-07-06,Size/Fit Issue,1,Sellable,Failed,2026-07-06,2026-07-08,2225.02,95.11,35.73,2,Yes
4752,6318,10786,Quality Issue,2024-12-22,Product Quality,1,Sellable,Processed,2024-12-22,2024-12-26,2392.48,155.32,32.9,7,Yes
4753,6319,10788,Late Delivery,2025-02-02,Changed Mind,2,Defective,Processed,2025-02-02,2025-02-06,51166.73,121.1,28.58,1,Yes
4754,6321,10790,Late Delivery,2025-03-24,Product Quality,1,Damaged,Processed,2025-03-24,2025-03-27,1566.44,63.48,41.53,7,Yes
4755,6322,10793,Late Delivery,2026-01-16,Not as Described,1,Sellable,Processed,2026-01-17,,4870.47,151.76,24.91,4,Yes
4756,6323,10796,Wrong Item,2026-02-07,Changed Mind,1,Defective,Processed,2026-02-07,2026-02-09,1286.72,109.05,47.59,3,Yes
4757,6326,10806,Wrong Item,2026-01-06,Damaged Product,1,Opened,Processed,2026-01-06,2026-01-10,1989.26,96.28,20.73,2,Yes
4758,6333,10816,Late Delivery,2026-01-11,Size/Fit Issue,2,Defective,Processed,2026-01-11,2026-01-13,5232.35,65.37,19.35,6,Yes
4759,6339,10825,Quality Issue,2025-12-22,Late Delivery,1,Opened,Pending,2025-12-22,2025-12-23,63679.37,147.91,46.79,2,Yes
4760,6343,10833,Quality Issue,2026-04-29,Changed Mind,1,Damaged,Processed,2026-04-29,2026-05-02,92165.84,61.31,17.84,2,Yes
4761,6346,10840,Late Delivery,2025-01-24,Size/Fit Issue,1,Opened,Processed,2025-01-25,2025-01-28,1495.14,176.85,29.96,7,Yes
4762,6348,10843,Late Delivery,2025-08-11,Not as Described,1,Opened,Processed,2025-08-11,2025-08-14,3160.05,83.26,24.0,3,Yes
4763,6370,10886,Quality Issue,2026-08-04,Late Delivery,1,Sellable,Processed,2026-08-05,2026-08-09,3667.24,160.34,27.55,2,Yes
4764,6389,10912,Late Delivery,2026-01-07,Not as Described,1,Opened,Processed,2026-01-08,2026-01-09,1908.15,85.94,39.58,4,Yes
4765,6392,10922,Quality Issue,2026-03-21,Not as Described,1,Opened,Processed,2026-03-21,2026-03-22,2247.81,118.88,44.79,3,Yes
4766,6395,10927,Quality Issue,2026-03-29,Size/Fit Issue,1,Opened,Processed,2026-03-29,2026-03-30,2577.17,118.71,16.81,4,Yes
4767,6396,10928,Late Delivery,2026-04-24,Changed Mind,1,Sellable,Processed,2026-04-24,2026-04-27,4008.01,123.07,25.22,9,Yes
4768,6411,10945,Quality Issue,2025-09-28,Size/Fit Issue,1,Opened,Processed,2025-09-28,2025-10-01,1107.93,176.93,18.44,1,Yes
4769,6416,10952,Quality Issue,2026-02-24,Changed Mind,1,Opened,Processed,2026-02-24,2026-02-28,1515.02,94.54,17.16,2,Yes
4770,6424,10965,Quality Issue,2025-01-09,Size/Fit Issue,1,Damaged,Pending,2025-01-10,2025-01-14,3621.08,123.43,19.24,4,Yes
4771,6430,10976,Wrong Item,2025-07-29,Size/Fit Issue,1,Damaged,Processed,2025-07-29,2025-07-30,2097.47,169.18,46.06,3,Yes
4772,6437,10984,Wrong Item,2026-03-10,Changed Mind,1,Sellable,Processed,2026-03-10,2026-03-11,2775.93,95.2,20.97,4,Yes
4773,6438,10985,Wrong Item,2026-04-16,Late Delivery,2,Sellable,Processed,2026-04-16,2026-04-20,46627.71,165.87,21.91,2,Yes
4774,6438,10987,Late Delivery,2026-04-16,Size/Fit Issue,1,Sellable,Pending,2026-04-16,,732.29,96.78,24.17,2,Yes
4775,6453,11015,Wrong Item,2026-06-13,Not as Described,1,Sellable,Processed,2026-06-14,2026-06-15,99791.13,164.76,47.96,9,Yes
4776,6473,11043,Late Delivery,2025-12-19,Damaged Product,1,Sellable,Processed,2025-12-19,2025-12-23,1012.83,171.59,46.88,3,Yes
4777,6478,11055,Late Delivery,2024-12-26,Size/Fit Issue,1,Opened,Pending,2024-12-27,2024-12-28,1326.78,136.42,16.87,2,Yes
4778,6480,11058,Late Delivery,2025-02-20,Damaged Product,1,Damaged,Processed,2025-02-20,2025-02-23,138590.82,149.41,23.75,5,Yes
4779,6495,11084,Wrong Item,2026-01-03,Size/Fit Issue,1,Opened,Processed,2026-01-03,2026-01-05,694.38,124.16,49.87,4,Yes
4780,6519,11127,Late Delivery,2024-10-27,Product Quality,1,Sellable,Processed,2024-10-27,2024-10-30,1308.14,153.95,38.25,3,Yes
4781,6522,11130,Quality Issue,2025-02-22,Product Quality,1,Damaged,Failed,2025-02-22,2025-02-24,2398.05,71.75,19.58,5,Yes
4782,6529,11149,Late Delivery,2025-10-24,Damaged Product,1,Damaged,Processed,2025-10-24,,0.0,144.4,32.73,7,No
4783,6530,11153,Wrong Item,2025-01-18,Product Quality,1,Defective,Pending,2025-01-18,2025-01-21,3698.21,60.65,24.38,8,Yes
4784,6540,11170,Quality Issue,2025-05-16,Product Quality,1,Sellable,Processed,2025-05-16,2025-05-19,5224.75,161.21,19.48,4,Yes
4785,6545,11186,Late Delivery,2025-01-28,Changed Mind,1,Opened,Failed,2025-01-28,2025-01-30,1985.68,151.32,39.62,1,Yes
4786,6558,11209,Wrong Item,2025-07-24,Product Quality,1,Opened,Pending,2025-07-24,2025-07-28,1326.78,80.25,44.47,6,Yes
4787,6567,11228,Late Delivery,2026-06-27,Product Quality,1,Sellable,Pending,2026-06-27,2026-06-30,2280.49,85.54,35.03,4,Yes
4788,6568,11233,Wrong Item,2026-07-23,Late Delivery,1,Sellable,Processed,2026-07-23,2026-07-25,49619.08,150.13,17.63,3,Yes
4789,6576,11241,Late Delivery,2025-01-22,Damaged Product,1,Damaged,Pending,2025-01-23,,555.59,70.44,43.88,7,Yes
4790,6582,11252,Quality Issue,2025-05-02,Size/Fit Issue,1,Defective,Pending,2025-05-03,,0.0,156.69,42.8,9,No
4791,6582,11255,Quality Issue,2025-04-29,Damaged Product,1,Sellable,Processed,2025-04-30,2025-05-04,2794.52,147.01,26.92,6,Yes
4792,6584,11257,Wrong Item,2026-05-13,Damaged Product,1,Damaged,Processed,2026-05-13,2026-05-17,2547.65,166.31,48.5,9,Yes
4793,6585,11259,Quality Issue,2026-05-31,Not as Described,1,Sellable,Processed,2026-05-31,2026-06-04,30089.57,178.65,29.31,4,Yes
4794,6588,11264,Late Delivery,2025-02-22,Product Quality,1,Defective,Processed,2025-02-23,2025-02-26,3054.09,140.95,15.25,7,Yes
4795,6595,11279,Wrong Item,2025-05-27,Changed Mind,1,Defective,Processed,2025-05-27,2025-05-28,1649.18,91.73,26.4,1,Yes
4796,6605,11293,Late Delivery,2025-08-08,Damaged Product,1,Damaged,Processed,2025-08-09,2025-08-11,107148.18,164.28,26.09,8,Yes
4797,6614,11307,Quality Issue,2026-02-04,Not as Described,1,Damaged,Processed,2026-02-04,2026-02-05,21262.79,164.64,26.46,9,Yes
4798,6616,11310,Quality Issue,2026-04-09,Damaged Product,2,Sellable,Processed,2026-04-10,2026-04-11,2465.88,117.02,30.27,6,Yes
4799,6621,11318,Wrong Item,2025-02-12,Product Quality,1,Sellable,Processed,2025-02-12,2025-02-16,2983.06,161.1,16.5,5,Yes
4800,6625,11323,Late Delivery,2025-01-12,Size/Fit Issue,2,Opened,Processed,2025-01-13,2025-01-16,4172.26,65.29,39.73,3,Yes
4801,6630,11334,Quality Issue,2026-02-08,Damaged Product,1,Sellable,Processed,2026-02-08,2026-02-12,20356.49,102.96,43.22,2,Yes
4802,6633,11338,Quality Issue,2025-09-26,Damaged Product,1,Sellable,Pending,2025-09-26,2025-09-29,24957.22,129.82,42.87,5,Yes
4803,6636,11347,Wrong Item,2026-01-21,Size/Fit Issue,1,Damaged,Processed,2026-01-21,2026-01-25,1524.32,179.36,36.22,7,Yes
4804,6638,11350,Wrong Item,2025-11-11,Changed Mind,1,Sellable,Processed,2025-11-11,2025-11-15,2593.91,60.66,22.48,8,Yes
4805,6645,11362,Quality Issue,2025-11-13,Not as Described,1,Sellable,Processed,2025-11-13,2025-11-15,3243.97,75.39,32.75,7,Yes
4806,6648,11367,Quality Issue,2026-02-09,Product Quality,1,Opened,Processed,2026-02-10,,1456.47,60.99,25.68,9,Yes
4807,6665,11396,Quality Issue,2025-02-24,Product Quality,1,Opened,Processed,2025-02-25,2025-03-01,4870.47,70.71,36.5,3,Yes
4808,6673,11412,Late Delivery,2025-03-16,Damaged Product,1,Sellable,Processed,2025-03-16,2025-03-17,1700.48,174.02,34.06,1,Yes
4809,6674,11413,Wrong Item,2025-04-07,Size/Fit Issue,1,Sellable,Processed,2025-04-07,,0.0,108.26,23.76,3,No
4810,6685,11435,Late Delivery,2025-11-24,Damaged Product,1,Sellable,Processed,2025-11-24,2025-11-28,53821.39,94.7,38.71,1,Yes
4811,6693,11455,Late Delivery,2024-11-22,Damaged Product,2,Opened,Processed,2024-11-22,2024-11-23,7269.6,162.52,23.57,9,Yes
4812,6694,11456,Late Delivery,2024-12-17,Late Delivery,1,Opened,Pending,2024-12-17,2024-12-18,1104.87,98.98,21.06,8,Yes
4813,6694,11458,Late Delivery,2024-12-16,Size/Fit Issue,1,Defective,Processed,2024-12-16,2024-12-17,4801.64,147.52,35.91,8,Yes
4814,6696,11461,Quality Issue,2026-01-30,Late Delivery,1,Defective,Processed,2026-01-31,2026-02-03,2182.67,86.52,22.21,7,Yes
4815,6698,11467,Wrong Item,2026-03-17,Product Quality,1,Defective,Processed,2026-03-17,,0.0,179.13,43.1,5,No
4816,6702,11474,Late Delivery,2025-08-12,Size/Fit Issue,1,Opened,Processed,2025-08-12,2025-08-16,3434.49,73.55,27.57,2,Yes
4817,6705,11477,Quality Issue,2024-08-28,Size/Fit Issue,1,Sellable,Failed,2024-08-28,2024-08-30,1243.6,158.05,36.04,9,Yes
4818,6709,11482,Late Delivery,2025-01-07,Damaged Product,1,Damaged,Processed,2025-01-07,2025-01-10,135280.29,135.2,32.0,2,Yes
4819,6711,11486,Quality Issue,2025-01-10,Product Quality,1,Opened,Processed,2025-01-11,2025-01-12,3810.15,100.03,49.39,8,Yes
4820,6712,11487,Quality Issue,2025-02-18,Damaged Product,1,Opened,Processed,2025-02-18,2025-02-21,3353.59,69.07,16.03,4,Yes
4821,6714,11491,Quality Issue,2025-07-02,Damaged Product,1,Damaged,Processed,2025-07-03,2025-07-05,56227.35,101.4,44.1,2,Yes
4822,6740,11534,Wrong Item,2026-07-18,Not as Described,2,Damaged,Processed,2026-07-18,2026-07-22,3294.48,170.8,44.66,3,Yes
4823,6751,11549,Quality Issue,2026-01-07,Product Quality,1,Sellable,Processed,2026-01-07,2026-01-09,5016.97,138.76,26.0,4,Yes
4824,6752,11551,Quality Issue,2026-01-23,Changed Mind,2,Opened,Processed,2026-01-23,2026-01-24,612.54,134.09,43.44,3,Yes
4825,6754,11557,Wrong Item,2025-03-17,Size/Fit Issue,1,Sellable,Processed,2025-03-17,2025-03-20,1095.25,150.73,46.7,8,Yes
4826,6766,11582,Quality Issue,2025-10-24,Damaged Product,1,Sellable,Failed,2025-10-25,2025-10-26,26074.89,118.21,30.56,7,Yes
4827,6766,11583,Wrong Item,2025-10-26,Product Quality,1,Damaged,Processed,2025-10-27,2025-10-29,2980.81,91.86,27.23,8,Yes
4828,6774,11593,Quality Issue,2026-06-16,Damaged Product,1,Opened,Pending,2026-06-17,2026-06-18,42520.46,163.93,15.52,2,Yes
4829,6775,11594,Late Delivery,2026-07-05,Product Quality,1,Defective,Processed,2026-07-06,2026-07-10,1009.65,63.27,33.84,1,Yes
4830,6775,11595,Late Delivery,2026-07-02,Size/Fit Issue,1,Opened,Processed,2026-07-03,2026-07-07,2482.88,128.8,31.86,3,Yes
4831,6779,11601,Wrong Item,2025-11-25,Product Quality,1,Defective,Pending,2025-11-25,2025-11-26,46007.45,122.03,19.99,4,Yes
4832,6785,11612,Quality Issue,2025-08-27,Changed Mind,1,Opened,Processed,2025-08-27,2025-08-30,2210.9,137.33,21.47,4,Yes
4833,6786,11613,Wrong Item,2025-01-01,Damaged Product,1,Damaged,Processed,2025-01-01,2025-01-04,83145.53,158.42,23.87,7,Yes
4834,6794,11626,Wrong Item,2026-04-13,Size/Fit Issue,1,Sellable,Processed,2026-04-13,2026-04-17,2089.18,101.98,30.62,6,Yes
4835,6794,11627,Late Delivery,2026-04-17,Product Quality,1,Damaged,Processed,2026-04-17,2026-04-18,57545.75,104.62,17.1,9,Yes
4836,6809,11644,Wrong Item,2026-01-13,Damaged Product,1,Opened,Processed,2026-01-13,2026-01-15,92703.46,74.36,35.14,9,Yes
4837,6823,11663,Wrong Item,2024-12-24,Not as Described,1,Sellable,Pending,2024-12-25,2024-12-27,3043.63,66.18,21.44,9,Yes
4838,6825,11666,Quality Issue,2025-10-28,Late Delivery,1,Opened,Processed,2025-10-28,2025-11-01,1617.78,167.69,46.46,8,Yes
4839,6827,11669,Late Delivery,2026-03-07,Size/Fit Issue,1,Defective,Processed,2026-03-07,2026-03-08,4276.25,102.71,40.35,1,Yes
4840,6858,11717,Late Delivery,2025-08-06,Changed Mind,1,Opened,Processed,2025-08-07,2025-08-10,1027.37,69.66,38.88,3,Yes
4841,6858,11721,Quality Issue,2025-08-07,Damaged Product,1,Damaged,Processed,2025-08-08,2025-08-10,98928.01,96.83,33.66,2,Yes
4842,6860,11723,Wrong Item,2026-05-07,Changed Mind,1,Sellable,Processed,2026-05-07,2026-05-08,1184.81,172.27,42.24,1,Yes
4843,6861,11724,Quality Issue,2026-06-05,Size/Fit Issue,1,Sellable,Processed,2026-06-05,2026-06-06,892.41,95.54,38.08,6,Yes
4844,6864,11732,Quality Issue,2025-08-12,Size/Fit Issue,2,Sellable,Processed,2025-08-12,2025-08-14,6401.99,143.25,38.35,4,Yes
4845,6870,11739,Quality Issue,2025-11-20,Product Quality,1,Sellable,Processed,2025-11-20,,0.0,148.58,42.14,3,No
4846,6872,11743,Quality Issue,2026-01-20,Damaged Product,1,Damaged,Processed,2026-01-20,2026-01-24,62639.65,160.93,21.25,7,Yes
4847,6887,11767,Quality Issue,2025-07-17,Not as Described,1,Opened,Processed,2025-07-17,2025-07-20,966.76,171.29,21.5,2,Yes
4848,6888,11768,Wrong Item,2025-08-26,Changed Mind,3,Sellable,Pending,2025-08-26,,11312.47,108.36,33.44,9,Yes
4849,6900,11791,Late Delivery,2025-12-16,Changed Mind,1,Opened,Pending,2025-12-16,2025-12-17,438.1,75.95,16.47,4,Yes
4850,6910,11806,Late Delivery,2024-09-30,Changed Mind,1,Defective,Pending,2024-10-01,2024-10-03,7501.28,107.6,36.9,6,Yes
4851,6912,11808,Wrong Item,2025-02-26,Changed Mind,1,Opened,Processed,2025-02-26,2025-02-28,1136.21,111.13,20.37,2,Yes
4852,6912,11809,Quality Issue,2025-02-24,Size/Fit Issue,1,Sellable,Pending,2025-02-24,2025-02-25,1132.64,175.13,32.33,7,Yes
4853,6916,11817,Late Delivery,2025-10-11,Not as Described,1,Sellable,Processed,2025-10-11,2025-10-13,39591.52,140.33,30.31,9,Yes
4854,6919,11823,Quality Issue,2025-04-08,Changed Mind,1,Defective,Processed,2025-04-09,2025-04-12,14582.77,126.7,48.11,3,Yes
4855,6921,11825,Late Delivery,2026-01-22,Size/Fit Issue,1,Opened,Pending,2026-01-22,2026-01-25,999.04,69.02,31.91,9,Yes
4856,6927,11834,Wrong Item,2025-06-26,Size/Fit Issue,1,Sellable,Processed,2025-06-26,2025-06-29,663.53,119.79,44.98,8,Yes
4857,6928,11839,Wrong Item,2025-07-16,Size/Fit Issue,3,Sellable,Processed,2025-07-16,2025-07-17,3937.29,108.42,24.89,4,Yes
4858,6929,11840,Late Delivery,2025-03-25,Product Quality,1,Sellable,Processed,2025-03-25,2025-03-29,2150.38,113.22,33.56,3,Yes
4859,6933,11848,Quality Issue,2025-02-27,Product Quality,1,Damaged,Processed,2025-02-27,2025-03-01,1572.33,137.78,48.54,5,Yes
4860,6933,11849,Wrong Item,2025-02-25,Size/Fit Issue,1,Sellable,Pending,2025-02-25,2025-03-01,1800.13,106.27,37.35,4,Yes
4861,6936,11854,Wrong Item,2025-05-29,Size/Fit Issue,2,Sellable,Processed,2025-05-30,2025-06-01,4404.33,128.13,19.22,9,Yes
4862,6941,11863,Late Delivery,2025-05-23,Damaged Product,1,Damaged,Processed,2025-05-24,2025-05-27,3067.21,124.0,32.8,6,Yes
4863,6950,11873,Late Delivery,2024-09-07,Changed Mind,1,Sellable,Processed,2024-09-08,,3481.03,146.26,39.33,2,Yes
4864,6951,11878,Wrong Item,2024-09-30,Product Quality,2,Opened,Processed,2024-09-30,2024-10-04,61766.45,67.63,38.49,5,Yes
4865,6951,11881,Late Delivery,2024-10-03,Damaged Product,1,Opened,Pending,2024-10-03,2024-10-04,44756.29,127.22,26.38,7,Yes
